uuid,path,date,r,g,b
0260A0FF-9036-4767-A2A5-7B66BC49C557,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0260A0FF-9036-4767-A2A5-7B66BC49C557.jpeg,2024-06-06 15:31:29.878000+09:00,203,187,177
4781B1D1-5247-4CE6-8961-E455E3B4F860,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4781B1D1-5247-4CE6-8961-E455E3B4F860.jpeg,2024-06-06 15:31:30.248000+09:00,199,184,173
505D3D4C-F8E8-4B32-A6EA-C7689EA54F53,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/505D3D4C-F8E8-4B32-A6EA-C7689EA54F53.jpeg,2024-06-06 15:31:30.776000+09:00,198,183,173
CA9F8C6A-F08A-4F8B-A7EB-31133E6EB460,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CA9F8C6A-F08A-4F8B-A7EB-31133E6EB460.jpeg,2024-06-06 15:31:31.323000+09:00,187,172,162
E1F96D87-2C90-4962-B533-C1934D773199,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E1F96D87-2C90-4962-B533-C1934D773199.jpeg,2024-06-06 15:31:31.755000+09:00,186,172,162
90FA2339-E27A-42C6-8A90-03DCD7BF6D49,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/90FA2339-E27A-42C6-8A90-03DCD7BF6D49.jpeg,2024-06-06 15:31:32.247000+09:00,188,173,163
9522BF70-D8CF-4DEA-A0B6-7062D7104600,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9522BF70-D8CF-4DEA-A0B6-7062D7104600.jpeg,2024-06-06 15:31:32.712000+09:00,180,166,156
A5DF5856-DE6E-44A3-9605-9D5827856F2C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A5DF5856-DE6E-44A3-9605-9D5827856F2C.jpeg,2024-06-06 15:31:33.200000+09:00,179,164,155
FFE6F7AE-FDC7-4E46-8E98-BFA3FA5DA550,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/FFE6F7AE-FDC7-4E46-8E98-BFA3FA5DA550.jpeg,2024-06-06 15:31:33.731000+09:00,179,164,155
662BFFB0-77BA-4D8D-9B0D-372A9DD9C50F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/662BFFB0-77BA-4D8D-9B0D-372A9DD9C50F.jpeg,2024-06-06 15:31:34.282000+09:00,201,186,175
657CE7EF-C599-427C-87F5-581EB345EAA0,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/657CE7EF-C599-427C-87F5-581EB345EAA0.jpeg,2024-06-06 15:31:34.833000+09:00,196,181,171
D5077554-15F1-4DAF-B3E4-0EE079CDEB03,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D5077554-15F1-4DAF-B3E4-0EE079CDEB03.jpeg,2024-06-06 15:31:35.343000+09:00,196,179,169
1A13DDFF-B394-4A4C-B277-EDE50071A086,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1A13DDFF-B394-4A4C-B277-EDE50071A086.jpeg,2024-06-06 15:31:35.821000+09:00,182,166,157
F4509F8B-F50D-461B-B5E4-6208F8BE9678,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F4509F8B-F50D-461B-B5E4-6208F8BE9678.jpeg,2024-06-06 15:31:37.119000+09:00,179,165,155
B667C1EB-8C8B-4116-9C23-25537586CC32,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B667C1EB-8C8B-4116-9C23-25537586CC32.jpeg,2024-06-06 15:31:37.791000+09:00,179,164,155
1B1E8713-558D-4812-AC72-E2B6B10C3570,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1B1E8713-558D-4812-AC72-E2B6B10C3570.jpeg,2024-06-06 15:31:38.256000+09:00,180,165,157
77BC143B-5BC7-420B-B941-BF9D6242C565,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/77BC143B-5BC7-420B-B941-BF9D6242C565.jpeg,2024-06-06 15:31:38.840000+09:00,141,129,120
498DF64A-E4F6-44A9-95ED-F1433BF79A35,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/498DF64A-E4F6-44A9-95ED-F1433BF79A35.jpeg,2024-06-06 16:32:55.343000+09:00,191,190,191
D82F9DD1-BD85-45C2-9CF9-7D73828C6206,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D82F9DD1-BD85-45C2-9CF9-7D73828C6206.jpeg,2024-06-06 19:01:08.111000+09:00,127,113,101
C3E632FE-DC84-41A7-ACC4-3168BA22C23D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C3E632FE-DC84-41A7-ACC4-3168BA22C23D.jpeg,2024-06-06 19:15:22.703000+09:00,187,161,145
3F609721-D834-48B1-B215-57F3479E53DD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3F609721-D834-48B1-B215-57F3479E53DD.jpeg,2024-06-06 19:15:23.265000+09:00,185,160,145
98CC773B-52BF-474F-9EC1-4AC01F9944C8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/98CC773B-52BF-474F-9EC1-4AC01F9944C8.jpeg,2024-06-06 20:21:30.913000+09:00,61,48,45
D6F2F1C2-7F44-4AC9-A297-AF77625BE0DA,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D6F2F1C2-7F44-4AC9-A297-AF77625BE0DA.jpeg,2024-06-06 20:49:34.378000+09:00,194,148,120
CD462E2A-D536-4ED7-B6A4-EF90A99B215A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CD462E2A-D536-4ED7-B6A4-EF90A99B215A.jpeg,2024-06-06 21:24:11.371000+09:00,145,98,60
39B65A8D-2421-480B-A92D-019004257C92,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/39B65A8D-2421-480B-A92D-019004257C92.jpeg,2024-06-06 21:24:23.759000+09:00,136,94,60
5FA78EBA-7B11-4C5C-8323-55D3DEE1F7DF,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5FA78EBA-7B11-4C5C-8323-55D3DEE1F7DF.jpeg,2024-06-06 21:32:10.921000+09:00,132,103,85
64B48C1D-9C9A-471A-9BF0-CD1F304E0E03,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/64B48C1D-9C9A-471A-9BF0-CD1F304E0E03.jpeg,2024-06-06 22:02:52.235000+09:00,43,36,32
56C05B6A-5D1D-4958-B0BC-3AC598F13BCD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/56C05B6A-5D1D-4958-B0BC-3AC598F13BCD.jpeg,2024-06-06 22:02:58.502000+09:00,39,36,34
5D4EDCA7-E776-4808-9BBE-81E3780BAF96,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5D4EDCA7-E776-4808-9BBE-81E3780BAF96.jpeg,2024-06-06 22:07:08.766000+09:00,48,45,42
8A02C9F1-1C7C-4EBE-9616-242F5CFBFB33,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/8A02C9F1-1C7C-4EBE-9616-242F5CFBFB33.jpeg,2024-06-06 22:07:10.592000+09:00,40,35,32
F496EF97-2FDB-4A56-82AD-1A7C8B5484B0,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F496EF97-2FDB-4A56-82AD-1A7C8B5484B0.jpeg,2024-06-06 22:08:39.936000+09:00,64,59,58
C46B09FE-6019-494C-91A9-00C61D695F16,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C46B09FE-6019-494C-91A9-00C61D695F16.jpeg,2024-06-06 22:49:20.750000+09:00,64,59,52
AE035B7B-CFF4-4786-840A-84FE0671C3BF,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/AE035B7B-CFF4-4786-840A-84FE0671C3BF.jpeg,2024-06-06 22:49:20.824000+09:00,69,58,48
4461ED44-5B15-4729-8A49-4EDD566E5B17,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4461ED44-5B15-4729-8A49-4EDD566E5B17.jpeg,2024-06-06 22:49:21.472000+09:00,67,56,47
FCDB2126-97F8-415D-AD2A-43AFD752E7A9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/FCDB2126-97F8-415D-AD2A-43AFD752E7A9.jpeg,2024-06-06 22:49:22.247000+09:00,70,59,49
19242643-F498-4D99-A759-330EAA338030,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/19242643-F498-4D99-A759-330EAA338030.jpeg,2024-06-06 22:49:23.100000+09:00,67,56,46
7DEC14BD-2203-48CD-898D-D6E5E5C97D92,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7DEC14BD-2203-48CD-898D-D6E5E5C97D92.jpeg,2024-06-06 22:49:24.637000+09:00,67,57,47
5B28AD2C-8171-4CB7-A4E2-4B0D687327EE,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5B28AD2C-8171-4CB7-A4E2-4B0D687327EE.jpeg,2024-06-06 22:49:25.617000+09:00,68,59,50
B49995E5-7A3C-460E-9C87-80F6BCAC6C1B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B49995E5-7A3C-460E-9C87-80F6BCAC6C1B.jpeg,2024-06-06 22:49:26.396000+09:00,73,63,53
46BB34BC-BE8D-418A-A398-EC28DDD482C4,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/46BB34BC-BE8D-418A-A398-EC28DDD482C4.jpeg,2024-06-06 22:49:27.454000+09:00,76,65,56
803E5B38-7127-4600-83CB-DB9606A7481A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/803E5B38-7127-4600-83CB-DB9606A7481A.jpeg,2024-06-06 22:49:28.280000+09:00,75,65,55
881895E5-1E18-4182-8369-CE6560DEE001,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/881895E5-1E18-4182-8369-CE6560DEE001.jpeg,2024-06-06 22:49:29.122000+09:00,74,64,54
CA345A6D-E799-40D8-98D7-CB1F2637D237,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CA345A6D-E799-40D8-98D7-CB1F2637D237.jpeg,2024-06-06 22:49:29.629000+09:00,75,64,54
3022CAF6-48BC-450A-A902-15D2DD828778,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3022CAF6-48BC-450A-A902-15D2DD828778.jpeg,2024-06-06 22:49:30.727000+09:00,72,63,54
1C4D8878-9F69-4E79-8925-A881B06EF5A5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1C4D8878-9F69-4E79-8925-A881B06EF5A5.jpeg,2024-06-06 22:49:31.613000+09:00,75,64,55
3FB54F2A-D38A-4E0E-A83D-E2C4E0DD9215,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3FB54F2A-D38A-4E0E-A83D-E2C4E0DD9215.jpeg,2024-06-06 22:49:32.399000+09:00,97,81,68
5E873C19-CE2C-4002-AFA6-E47BDADB4E8B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5E873C19-CE2C-4002-AFA6-E47BDADB4E8B.jpeg,2024-06-06 22:49:33.295000+09:00,80,68,58
46890AA7-4466-47D2-B313-8A1EB08B5237,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/46890AA7-4466-47D2-B313-8A1EB08B5237.jpeg,2024-06-06 22:49:34.248000+09:00,76,65,56
16F181D3-C885-4474-ABA8-5D72B72D8E70,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/16F181D3-C885-4474-ABA8-5D72B72D8E70.jpeg,2024-06-06 22:49:34.975000+09:00,80,68,57
B4664DFF-BE74-45BD-9188-DDD6D20E47F5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B4664DFF-BE74-45BD-9188-DDD6D20E47F5.jpeg,2024-06-06 22:49:35.749000+09:00,82,69,58
F64D7F0A-ABCE-4CE8-93D6-1FE6514CB33A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F64D7F0A-ABCE-4CE8-93D6-1FE6514CB33A.jpeg,2024-06-06 22:49:36.602000+09:00,105,85,68
E0265459-E9D7-4511-BE4D-CE7BB376A7D8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E0265459-E9D7-4511-BE4D-CE7BB376A7D8.jpeg,2024-06-06 22:49:37.645000+09:00,105,83,66
391BA407-9763-4A63-9C8C-95C80D3E30FD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/391BA407-9763-4A63-9C8C-95C80D3E30FD.jpeg,2024-06-06 22:49:38.449000+09:00,98,80,66
D6FCB773-C41B-418F-B6D4-984A8AE73F7F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D6FCB773-C41B-418F-B6D4-984A8AE73F7F.jpeg,2024-06-06 22:49:39.380000+09:00,79,65,54
98BD81DE-FAC7-498E-8C35-8E53B62B5468,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/98BD81DE-FAC7-498E-8C35-8E53B62B5468.jpeg,2024-06-06 22:49:40.054000+09:00,82,68,56
8BE5D3F2-29C9-495E-B6B2-403AF0737F9B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/8BE5D3F2-29C9-495E-B6B2-403AF0737F9B.jpeg,2024-06-06 22:49:40.779000+09:00,98,83,68
DC6E3E7F-D758-4E6B-AADE-5E4C46452118,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/DC6E3E7F-D758-4E6B-AADE-5E4C46452118.jpeg,2024-06-06 22:49:41.409000+09:00,105,89,74
7F07F146-5266-445B-9088-6AD51A84BE2F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7F07F146-5266-445B-9088-6AD51A84BE2F.jpeg,2024-06-06 22:49:42.085000+09:00,110,89,71
DA14EB22-6BF5-46B7-A5F7-606861A87602,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/DA14EB22-6BF5-46B7-A5F7-606861A87602.jpeg,2024-06-06 22:49:42.934000+09:00,109,88,71
5A4A366B-05E2-4334-939C-5FDD2383721D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5A4A366B-05E2-4334-939C-5FDD2383721D.jpeg,2024-06-06 22:49:43.360000+09:00,110,86,67
B88F8975-6790-409B-B837-8C39139A5E27,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B88F8975-6790-409B-B837-8C39139A5E27.jpeg,2024-06-06 23:12:43.868000+09:00,177,154,133
AC70FFC0-EDF2-45FA-8A13-DA72F2180A6F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/AC70FFC0-EDF2-45FA-8A13-DA72F2180A6F.jpeg,2024-06-06 23:12:44.792000+09:00,177,154,132
E36786A2-B670-431B-B263-2AFE112A6457,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E36786A2-B670-431B-B263-2AFE112A6457.jpeg,2024-06-06 23:12:53.847000+09:00,47,38,34
43775E08-CADA-4991-840D-7D5464D45B04,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/43775E08-CADA-4991-840D-7D5464D45B04.jpeg,2024-06-06 23:12:55.789000+09:00,45,36,33
7C4CB5D7-AED6-4291-9324-4A76C4159D1A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7C4CB5D7-AED6-4291-9324-4A76C4159D1A.jpeg,2024-06-06 23:19:51.555000+09:00,41,40,27
61DF8864-C008-44C0-AD8E-EE8B3C98EF70,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/61DF8864-C008-44C0-AD8E-EE8B3C98EF70.jpeg,2024-06-06 23:19:53.976000+09:00,19,15,13
929C43C3-1D9A-4001-AF57-5D28FA47BD37,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/929C43C3-1D9A-4001-AF57-5D28FA47BD37.jpeg,2024-06-06 23:59:43.920000+09:00,20,4,28
EA4EB2DD-0CED-4898-A9EF-1277C19BB41E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/EA4EB2DD-0CED-4898-A9EF-1277C19BB41E.jpeg,2024-06-07 00:11:37.332000+09:00,156,129,105
52131DAD-0BB2-468E-B0A4-F29C972D8767,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/52131DAD-0BB2-468E-B0A4-F29C972D8767.jpeg,2024-06-07 00:11:40.560000+09:00,154,126,104
D8382A24-2C8B-4DFB-BD51-482A4C7E0FD4,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D8382A24-2C8B-4DFB-BD51-482A4C7E0FD4.jpeg,2024-06-07 00:32:06.578000+09:00,16,5,9
E05476ED-129D-4E62-8C97-D2C71AE9279C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E05476ED-129D-4E62-8C97-D2C71AE9279C.jpeg,2024-06-07 11:46:58.936000+09:00,62,56,47
7E4C81B9-7CAA-4B26-955F-6E367617474C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7E4C81B9-7CAA-4B26-955F-6E367617474C.jpeg,2024-06-07 13:12:22.464000+09:00,112,109,116
74996937-35A2-4D35-8492-3F4557415A33,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/74996937-35A2-4D35-8492-3F4557415A33.jpeg,2024-06-07 13:17:08.797000+09:00,75,65,57
1BBA92A1-16C7-48E8-A80C-BEDF07BFCB7E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1BBA92A1-16C7-48E8-A80C-BEDF07BFCB7E.jpeg,2024-06-07 13:19:25.921000+09:00,73,62,56
0B65592E-678F-4E18-97E2-557FA89F9268,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0B65592E-678F-4E18-97E2-557FA89F9268.jpeg,2024-06-07 13:19:41.403000+09:00,152,113,98
5E61D24C-C086-42B7-868E-8156EA4F2437,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5E61D24C-C086-42B7-868E-8156EA4F2437.jpeg,2024-06-07 13:19:45.250000+09:00,135,102,90
E8C7B55A-5816-466C-B39C-8719BC2A799D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E8C7B55A-5816-466C-B39C-8719BC2A799D.jpeg,2024-06-07 13:19:46.102000+09:00,202,184,171
82328BD5-B9E4-4CFA-9B1E-562B7173E2C8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/82328BD5-B9E4-4CFA-9B1E-562B7173E2C8.jpeg,2024-06-07 13:20:59.035000+09:00,150,148,153
0EAD333F-3236-489A-92F2-A0C96496787A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0EAD333F-3236-489A-92F2-A0C96496787A.jpeg,2024-06-07 13:22:31.310000+09:00,138,140,151
5295D9F5-5B91-449E-840C-61DCF3386050,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5295D9F5-5B91-449E-840C-61DCF3386050.jpeg,2024-06-07 13:27:51.957000+09:00,148,110,95
29E670D6-1361-4979-A25D-DADADE1929C6,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/29E670D6-1361-4979-A25D-DADADE1929C6.jpeg,2024-06-07 13:28:22.945000+09:00,130,107,94
5A57BDC1-2DA1-49FC-9A1E-249D65CCF1BD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5A57BDC1-2DA1-49FC-9A1E-249D65CCF1BD.jpeg,2024-06-07 13:28:40.617000+09:00,127,105,92
714F165A-D812-43A8-86D4-3749468E8BD4,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/714F165A-D812-43A8-86D4-3749468E8BD4.jpeg,2024-06-07 13:45:29.393000+09:00,70,72,27
DF088CB5-73B1-4194-B047-D482A5D250FF,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/DF088CB5-73B1-4194-B047-D482A5D250FF.jpeg,2024-06-07 13:45:36.716000+09:00,65,60,43
DC2B8400-BF60-4F62-ACC4-EB49D0EFD5A1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/DC2B8400-BF60-4F62-ACC4-EB49D0EFD5A1.jpeg,2024-06-07 14:32:41.973000+09:00,60,53,54
65F631CC-F074-49B5-B3F2-D2ED8DFF06CB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/65F631CC-F074-49B5-B3F2-D2ED8DFF06CB.jpeg,2024-06-07 14:45:30.824000+09:00,58,57,58
C2D893B9-208D-499D-BA62-7422F9491F9E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C2D893B9-208D-499D-BA62-7422F9491F9E.jpeg,2024-06-07 14:48:24.123000+09:00,209,192,175
60D20968-0A89-4F39-8A3E-2F9444CB1CA3,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/60D20968-0A89-4F39-8A3E-2F9444CB1CA3.jpeg,2024-06-07 14:55:37.719000+09:00,65,54,58
1703342C-E6D9-4350-9562-94D1C080D6FA,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1703342C-E6D9-4350-9562-94D1C080D6FA.jpeg,2024-06-07 14:57:22.034000+09:00,106,75,76
94D6C576-ACBA-4CBA-A31D-07261F4B66FC,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/94D6C576-ACBA-4CBA-A31D-07261F4B66FC.jpeg,2024-06-07 15:38:03.245000+09:00,128,102,92
133AEDB8-E040-402D-9B3F-310ABA912BF1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/133AEDB8-E040-402D-9B3F-310ABA912BF1.jpeg,2024-06-07 15:38:03.604000+09:00,126,100,90
4229EBA6-C580-4780-8890-F060F0B69DB5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4229EBA6-C580-4780-8890-F060F0B69DB5.jpeg,2024-06-07 15:38:04.829000+09:00,130,104,93
D945CF44-EB52-4912-A6EB-310AE44A079B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D945CF44-EB52-4912-A6EB-310AE44A079B.jpeg,2024-06-07 15:38:05.435000+09:00,130,103,93
58BC14C8-FA88-4A3A-97D2-E100702B85C7,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/58BC14C8-FA88-4A3A-97D2-E100702B85C7.jpeg,2024-06-07 15:38:06.215000+09:00,148,114,100
3F6AE77C-87D1-44DE-8335-B4526AB0C003,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3F6AE77C-87D1-44DE-8335-B4526AB0C003.jpeg,2024-06-07 15:38:06.817000+09:00,127,98,85
BE73F02A-8065-4861-A534-64F2D0CD2DAE,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BE73F02A-8065-4861-A534-64F2D0CD2DAE.jpeg,2024-06-07 15:38:07.507000+09:00,136,104,90
F6237907-09BB-430F-B777-4BEC56AC0E0B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F6237907-09BB-430F-B777-4BEC56AC0E0B.jpeg,2024-06-07 15:38:08.522000+09:00,122,94,78
18E83B94-3ED6-46C8-A530-195EB37A3D9E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/18E83B94-3ED6-46C8-A530-195EB37A3D9E.jpeg,2024-06-07 15:38:09.166000+09:00,79,63,55
B5905C9F-0BC0-4FBE-8B36-DB34D1766718,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B5905C9F-0BC0-4FBE-8B36-DB34D1766718.jpeg,2024-06-07 15:38:09.951000+09:00,121,96,81
2A2EA11F-7941-421E-8778-44E18BCF9255,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2A2EA11F-7941-421E-8778-44E18BCF9255.jpeg,2024-06-07 15:38:10.709000+09:00,79,63,56
EBCDA8AA-E8B0-4505-923A-935B2562FE99,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/EBCDA8AA-E8B0-4505-923A-935B2562FE99.jpeg,2024-06-07 15:38:11.403000+09:00,78,63,55
5199B5CE-50E3-4676-A585-05B191BF5657,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5199B5CE-50E3-4676-A585-05B191BF5657.jpeg,2024-06-07 15:38:12.161000+09:00,121,97,82
E0303694-5B90-4C44-8C9A-318C3E21A967,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E0303694-5B90-4C44-8C9A-318C3E21A967.jpeg,2024-06-07 15:38:12.805000+09:00,121,98,83
3B6881F9-BE59-46E8-930F-012CDB15C526,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3B6881F9-BE59-46E8-930F-012CDB15C526.jpeg,2024-06-07 15:38:13.470000+09:00,80,64,56
D1E2F144-BD56-490A-AE0E-355485C33B05,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D1E2F144-BD56-490A-AE0E-355485C33B05.jpeg,2024-06-07 15:38:13.994000+09:00,79,63,56
18C2D9D2-F946-4A8C-9DA3-15C47B6A8D78,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/18C2D9D2-F946-4A8C-9DA3-15C47B6A8D78.jpeg,2024-06-07 15:38:14.560000+09:00,79,63,56
809DDF84-C1E5-4A8A-9369-972792C8D25E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/809DDF84-C1E5-4A8A-9369-972792C8D25E.jpeg,2024-06-07 15:38:15.304000+09:00,81,64,57
B2D3C14C-0463-43F5-881C-C427DA77C6B9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B2D3C14C-0463-43F5-881C-C427DA77C6B9.jpeg,2024-06-07 15:38:15.918000+09:00,121,95,79
8CFD3B29-6B1E-4814-8E96-83954D5CDEDB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/8CFD3B29-6B1E-4814-8E96-83954D5CDEDB.jpeg,2024-06-07 15:45:53.764000+09:00,69,62,59
764A59EF-AE69-48F1-A416-D53700D5DDB9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/764A59EF-AE69-48F1-A416-D53700D5DDB9.jpeg,2024-06-07 15:45:55.836000+09:00,61,55,55
896B69D9-6DF9-46D9-A72C-640F54DF1A2D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/896B69D9-6DF9-46D9-A72C-640F54DF1A2D.jpeg,2024-06-07 15:56:02.010000+09:00,50,41,37
F5DA83B2-3454-48EB-B4F8-E6EBF16555B6,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F5DA83B2-3454-48EB-B4F8-E6EBF16555B6.jpeg,2024-06-07 15:56:02.751000+09:00,49,40,37
D452A765-BC82-4EE2-9AFC-A91FEF1A11AB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D452A765-BC82-4EE2-9AFC-A91FEF1A11AB.jpeg,2024-06-07 15:56:03.582000+09:00,206,162,131
F3EE5F95-EEE4-4806-BD46-A666BF91DC4B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F3EE5F95-EEE4-4806-BD46-A666BF91DC4B.jpeg,2024-06-07 15:56:04.384000+09:00,46,37,35
0488077D-D48F-4DCC-966B-A1EDA8E62300,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0488077D-D48F-4DCC-966B-A1EDA8E62300.jpeg,2024-06-07 15:56:05.090000+09:00,208,163,132
0A74972E-DB21-4822-8633-E76B4C1FEFF8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0A74972E-DB21-4822-8633-E76B4C1FEFF8.jpeg,2024-06-07 15:56:05.774000+09:00,207,163,131
3EAFD5B4-6127-4463-81EA-ACBEAA90BFFC,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3EAFD5B4-6127-4463-81EA-ACBEAA90BFFC.jpeg,2024-06-07 15:56:06.424000+09:00,50,41,39
